title,company,empn_rate,posted_time,location,salary,preview,link,job_key,empn_id,job_type
Strategic Business Analyst,TRANZACT,3.1,30+ days ago,"Fort Lee, NJ 07024","$75,000 - $100,000 a year",NA,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmvEs89GDjygIsDT0FtjWiil-qnA5TS0Npqc8I6T5HHJq-H8v6LEvanJyZREkaRXP0uD06GpHIfq90pX_cXlfYsnCFUdvSRnW-GevQrSbVJvU7xryqvSuxvnP2sWPJAMA8INpaNMIAuo8X8635speqZSoehiZQmaaS7Yr5Zz3uTiwq_6M63ae31Ra9NmAIujDf_clwtIeuCP5FO30A08TylIaV7zCMx4qX8KW38BaXFJ4jg8yEz55p3k-4oCQJwr5UHN9iy4W-xRuyClKM22L0V_BNqMjjItqLibuFYZo4V8J2Iq_SgIzVGbWoKpTmhu1gKwoI5-gxzzDEc7TIAE3edEHepv6wNu2JM_wy_FnJaWtW_A667811NzNdlf_dgsTNqnwyTnzE0365gapprped-1RHpwYuR20rGaujtYWfDUMM79Sj4zBwWDlFzqgzx4fYAOaHxPagSZgIpa3Kub4prox5u9PwfnxWYtHCyIAJpSLv-lAxIWfh&p=52&fvj=1&vjs=3,dbc83a9615c18c69,9613973026691547,fulltime
Business Analyst,PlayMonster LLC,3.7,8 days ago,"Beloit, WI",NA,NA,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BMOkvdxHw0j-Bo81l-OdQC3oC3flPvU0AlphxvSv_XFhZ8oPZzIOkNHBykKycLgChh2piHRNJbMO1ExE3NT1DUev3zUojwWrHSTVblnYvABVTnHWeDKkOxvvDJC0BQd-wH5HEY6vnGefmN1eAL50gY_45JnT6_e2LiMArdmo0g7_vFulHUe8vMQpgGF3fnk9mRdNC_mtt7bJuybbIz0WatXCHdvmpd6cnxaMzkfKd5uhBIavTFFapYPTEgV-6jHLWidh9j4yTWb6Ltnl-R6abGqvgLdY2Fz0Yit9U2JhGky5gKl-RiZ8mBScFnCxwmS77hR-Dtw6nf5ssrE5kErt8yOhXNPLtlEEf2cFgLOEYXerwxZ7v-EbILo_HkHOojcNyFWV8LpFBYvmg9mRQ6GTuaoV9UEbrws8LkYVp5tqrrEs0kS6_HjlPW9Af5HJ8blEE1vZiMhHCp_fmNfcA7guJ_6H9ervXYT5yK-Ye9vaavtg==&p=53&fvj=1&vjs=3,e4d1995f1e3d6850,2173559485491372,fulltime
Business Analyst/Developer,Freedman Healthcare,NA,30+ days ago,"Newton, MA 02458",NA,NA,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNyiWebK51lcVWZs7GjP7jHucoHfZcHYlNiGVRjugySxG7xnG1BCjuzAkPf6LI94G4m7A77VB4cgZ615AGvBeXGYAwrawxuIHNMGnfoBg2aZ3qcxvy3WByWPdC0XMswhsrP5SqJpfYjou8ltqlTijJw3ZkgRSZOcH9lx9fZh2hcXUWqEdkYheHt_D6AFluh6keVSQqz4_jdQZWFiGJ5Xim0dWJGvg2T2E6JJhWsDQii1DJq_lJe_nKhTFUdJFXmHzZin8M8WEwDmVspap8cweS9syCAFLvuKKrTvUJP4PfK5GGMSUMpUpzuRGYAvN5z7MezlwaVAMJzo6PLXzTfK-c4-A67O4My82fpdqTi4m2LzdwkGAOu4g2Rfx58srjnTNZa5ymqJ6O50_w3ayv_f3OrA==&p=54&fvj=0&vjs=3,2cdbb7148b1c4330,2668704198920249,fulltime
Business Analyst,"Think Tank, inc.",NA,Today,"Germantown, MD",NA,NA,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CHwCKELdqJmwFjiLmTHDuCBf1ntjYZXAGDKH5iKXKlE64xqoj6Aerpj2U0eMkrJtf_M4hGMYagY45gHjzLvM2iWFBxhAVF_ceJ59cbzT8JZlh07mX9kFPsUvTDt1P9CzOaV9NN8oiBTXo5588lbmA3xvSra4A_TRtY-PsNc-4V3_iPlBNNpqQ4XbHE0iPKp30WXugzxllhhR7sVkq14nI5gDpqtIXL-lk1dPPzJcJ5R16qNmHPx7h1K2i7L5JZL16adl0zExsKjNXR6AnHLHGPnRa9GcmCQGcrrkcWQLFw1DGY1TADpv5sYcPE9KfrzyMSYgjpur46EwsbeT67bO6M63vcvRtDcT6pxjND6jrCJNRWrGgFJuo75FdyWP-Kkz62K4yq6XbEAntDmCcWdTXNpUmlabJ5HjaqKFxUAbcRD_30bgcUfu6PmfLctBZ_79ctGV1T7pvY5lLETfC249oOpqJLA44NCg0=&p=55&fvj=1&vjs=3,ddf563f489b00a63,6475607177036707,fulltime
Business Analyst/Software Eng,Agama Solutions,3.8,Today,"Charlotte, NC",$28 - $35 an hour,NA,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXgojf1lNM58UcKq0tPwfQLw1dk14B_51_qqxBe8EznSoLH076BH0PX5yGVAaaAZA4usS_lYpXodDQUFo5c6qE5vgHqilKk4Sb3CTbj5zgM0myNRHn-uSSCax8Ocy_eCMmWTu25jlvD1ZYg5l7QLOEFeM0Jl8dST1IF6PBApFtbDPHxmQsKCn9y3Tm0rPLMSNKXNntewwjubXglJqc_7ujWJe1JoDkeWeEcy9bxV_sHrbIcPv6JJExxCtSRICl8tqiF4LyZp42vi4bCNhOwmMqAxW74i0nIv_JaPaEHfZKSGxIrJ6CJ36orroBRrR9EYn13vGmdOE3hJgXlR4okQDyW_wcxzW-BjvL2ut2S_0LA1TIL4j3-c7BJ4pzjHa6dS3QB7j5U7ViVsvkIOrzHJH4T-ylaEDfVxz0skZW8sqYzAjrLAj16PQkIkbnQPNXXjaPf5_2PrCpnYgvVnfpr_ni1T8mwIEJabisCPPMw-16DQ==&p=56&fvj=1&vjs=3,3f108b5eed177584,2868202745335789,fulltime
Business Analyst - NxStage,FRESENIUS,3.5,30+ days ago,"Lawrence, MA 01843",NA,"BS/BA in Accounting, Finance or Business related field.Lead efforts to automate reporting and planning models by collaborating with various business units and…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Apw-UWfzWbqolHWDvjxCMGPhibgUhF_dFJ53ytWc1bz4W-OEm1P5BLWds6hgqYvY6lFipeAdP5YNgASZGblX6AHuX7gf9jorQlbvNoEMU1j7yaOkrprGhnmlOvMUyGLZIscZdicUcnDmlp8gR8YsxG1lZJLT7cJnAnaDvHniHGFGebhlFN5pFM_QVVuUTfy7La8zU7qbDb4mByTRojMxmxScaQNR_J6EtcwTF_CfzRVRDjrW40OXAAlNktCgwBkn1te35GCjvJRPIqJs0_BWRy9mORuhUUBYOh7NoqgK0XrT8DazcHSLlq2NpCfctxeRGH1AkyzWmeSU07grGwJEmK8cqLGLWyes2ildBk65FAo6QoXllHML5yp2Ld_Wu36gFpkOYpI3XnT6D2ZaVneQPtusO1O61-Q_i8_45J6ZabYHqrSWCS_iVW_7ptXF5wUjCOljzsBsRwh_80UA0zkpaMLd9PgzJJx54WVd7g3ajVSYrerKOjb8NihEosmvuVaAea8-2WTXQ5oeFrX4PmxUOEKD6LkibE0rvCU-ZSHXW3CSzwIlDQnPjTm3m5XV5KTbBpOdy6KENDhTxByN7toMYX-07_A1CSSsokkK5BNRfqi5p8e2veNkifFm_ZGr2-Rp_77VDTz7LpVeZjVwoHxyacY9QRiORteptPARMwTrN87EieZPHn224NaAwaKlK5d5Tc5eYinUwivM6TnPoQjZTTCKSE5rx9CvVFetLWQepSBjjBPq7--j0fyZLOVmy8TwFKn2DKiqVEDhnDhaTV_-VsjswZrxBTZKceFq4bQpU4Rw==&p=0&fvj=0&vjs=3,48774dc0a929fe3f,6518824727764787,fulltime
Business Analyst/Developer,Freedman Healthcare,NA,30+ days ago,"Newton, MA 02458",NA,"Understand customer requirements and business objectives.Proficiency with business intelligence/data visualization tools such as Tableau, Cognos, Power BI, etc…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNyiWebK51lcVWZs7GjP7jHucoHfZcHYlNiGVRjugySxG7xnG1BCjuzAkPf6LI94G4m7A77VB4cgZ615AGvBeXGYAwrawxuIHNMGnfoBg2aZ3qcxvy3WByWPdC0XMswhsrQ5B2vNc5Ga-ylP1xbQsCojVsRXTu-0QYETgpndY3Y-6cw79y_mVeEZKiUkAGH9A9aB2mTo4XzqDnZkoFxumDQQYS8z6NlGbredN5EwV8jSh6nd1qqZG2Sp9WeGiFYtTNHkZCERxT4V9IdZyDWeNjXfJnrvkIXiLZ496mYjEZGJjh_pxFO6x_s6si5Vbm7-CY9MgjOUH3hmsjS4j4Y1Po5VTjA29grsTBI1clDu0zTzVYhdWO4V3jb9pX9bAkRnpTozupCiz3-wgBSZ6hR2AejA==&p=1&fvj=0&vjs=3,2cdbb7148b1c4330,2668704198920249,fulltime
Sr. Business System Analyst,Adbakx LLC,NA,29 days ago,"Jersey, GA","$60,000 - $61,000 a year","Profession as a Business Analyst with Adbakx LLC.Is Business Analyst a good career option for me?As a facilitator, administrator, connector and emissary, the…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BijQUOPswbVfcN1d2nyVJp4Kfor-O7OfstdQdISzx2n0Z9zkxDEdkz9iorSdb2h9kOJir2rOZkaUocPt50t4ePDxr2h9Gg-lAS_jVNdjdVDZcana85Umxemi_uATevauBF8L11aUlt62aGXHsjn5bdWXRY7MsYh-YRXTMNDTs8jgp4p_JHP4viReh_o01RqURsk3lWbMmeIDWpnMXuOIrg2eNPjSQfRKHkODQFz6IBtTRVzE5MRANB96jy0CUHTyMr0A3grbANW4vmblhCjG_-xNOjNSoLD8Qm_yUKQ4tF9b5vH4OOkg95QaiVV4Pk0CdAqZLa5tZA3YP7oRbkzw8mitYWgsiwBGD5oUl-iA9-BQAULEa5M7xkb5nF3pxxhHFMAG6MSV3J7hiBNplC_GDOd7QuR2ObHRDkDbqXfkucf4G3B7R7uPiAHxrJGoS8xd7nf1DbXWvSA6bbzh0VazZ18oncJZWQVF94IPINJRw123kQMNeoVoVV&p=2&fvj=1&vjs=3,57bf89ce86d4c40d,7958724305394560,fulltime
Business Analyst/Software Eng,Agama Solutions,3.8,Today,"Charlotte, NC",$28 - $35 an hour,"Test and verify that solutions will meet the business requirements.Work with clients and end users to gather, understand, and define business requirements.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXgojf1lNM58UcKq0tPwfQLw1dk14B_51_qqxBe8EznSoLH076BH0PX5yGVAaaAZA4usS_lYpXodDQUFo5c6qE5vgHqilKk4Sb3CTbj5zgM0myNRHn-uSSCax8Ocy_eCMmWTu25jlvD1ZYg5l7QLOEFeM0Jl8dST1IF6PBApFtbDPHxmQsKCn9pX6mNeJ10DjSs1haWIqptU6gP-ScZWy1sJOIbYRlyjhfhuNB2NglT4ISRcRtIDKondQgo52XLHaSiF_1tqrL0fpqtFrJzHDFVyYgQJh6tCXj_O12NfVNRxnjZeaM2TTc2HObEByauzrhQqkP9wReMEzjbCSYHuYJK0xib0M_V7g7W76_bNcexGWR-Qp_3-UWpkCY6381WOa54q8tTMQB7xmyIm0T8WJnd6SLQ5hwpVGa0e_CRncVUyK1InuTurOIv5uCLZB6FPkMx96QRH_JbLK6JBfVMfFJTSEKa8I-tq_SDPyRy1Hpew==&p=3&fvj=1&vjs=3,3f108b5eed177584,2868202745335789,fulltime
Business Analyst III,"Ellwood Group, Inc.",3.9,30+ days ago,"New Castle, PA 16101",NA,Experience as an application analyst or similar business analyst position in a manufacturing environment.Develop reporting requirements to resolve a variety of…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf1TMZmdlLhmbMTy9vP2-pdo1Hbj3xlJtUfSoHdAOltDuJ1RG1EBX050tBGLyiZAbVdOd29XFe8yxNASi2DH5cOYELbG5niltMcIyaJ9e1vucUkD7hqJhc_m44Lj4G_vdnymbAeF37TV88yCr8p4Yh3pqgfDltgD1NLyaigAyQ8Dzz-1uZn0m3rFQRXn2-BxqkeFVmsj2Zkq0SlUV-GU-795ExG7KXEeIuZO-4lnSIexjr3gHroeEDLnRiIguKYLNj22U5ZECTkO1sA_gAlbte2rQKTULJ-gfkMPvXrx9gIZhqwXlpFq1Dkz-Du_14zQ-jUEuKPJLkL6fqgoAC5erKPMpsakugulhGQM7mc8sE2ArWJVduxCdL4qZBk_qaMlyehdvrY47IBgCPaxt0fcrz99hcQftAeNYbaWA_fGoT3-gTPUKUcaW6ZLkld6LbhzRH845iCx7PSScUOpyxJHfOtLZhDyULj8chdBs10jayq9aTTBGPEmSepLFIHq-X8CW9l-4nPtyBjAYdN6mPYcceuoYV2_ueGPj_TYRR51XraDN5MN6cOGAGUWMCCWux0aV7D8WgOXpk1KOw0Kt0LE62pqewTofjornY1FYfQXuLvs9ta9Q0fniDlJBGio-9CzEJmC8SHnmE2yrETrEI51tusuzk0b_3MnymccvvgKQFFyQpc4d5FFy9Sm-o5TBbQtlzkUiU-7Ex7oX7CdaSbX4n9os4hvOjxitSExk6B72yltywIOk0_lp6C8JGHXw7Ay-_8TqF0Jo9zehwhG4TNZWATqVktbppRAT_r8j1f5P9zw==&p=4&fvj=0&vjs=3,7d53c53e107e7db9,2997143900223226,fulltime
Strategic Business Analyst,TRANZACT,3.1,30+ days ago,"Fort Lee, NJ 07024","$75,000 - $100,000 a year","The Strategic Business Analyst must have clear understanding of business, functional and technical needs for new implementations.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmvEs89GDjygIsDT0FtjWiil-qnA5TS0Npqc8I6T5HHJq-H8v6LEvanJyZREkaRXP0uD06GpHIfq90pX_cXlfYsnCFUdvSRnW-GevQrSbVJvU7xryqvSuxvnP2sWPJAMA8INpaNMIAuo8X8635speqZSoehiZQmaaS7Yr5Zz3uTiwq_6M63ae3Nah7M2H-2KgTEBqkDP-5oO0YKqaWdCY0iiPO311JFTDL3wvne_EFSGaZQHOpUM4h5vOdJOZ53OKY4HSJLW7ytR1mFzrgUnN1IGLKEsFv1r-u5mL_PwzH0y_FFC_RLNxC1MwCGTrQxk3z9qISp1gYVCZtIaIaPEtFRI6qsHnT2irUTczGLcFtuoaGN-oAX3OK1ywjBQZGT2plggUBh39vCqbRGZi7FiIiTKrbYoYtSAkdRWcEjwMiUMIcxMgYOjKzvbIdtlyrPICMe75wPulM-Q4sKCb-96J3xMweFvqvvsBW2TwEayFWHzuF9HVqYbdS&p=5&fvj=1&vjs=3,dbc83a9615c18c69,9613973026691547,fulltime
Business Analyst,PlayMonster LLC,3.7,8 days ago,"Beloit, WI",NA,We are seeking a Business Insights Manager to join a fun group in a casual environment.The Business Insights Manager is responsible for compiling and analyzing…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BMOkvdxHw0j-Bo81l-OdQC3oC3flPvU0AlphxvSv_XFhZ8oPZzIOkNHBykKycLgChh2piHRNJbMO1ExE3NT1DUev3zUojwWrHSTVblnYvABVTnHWeDKkOxvvDJC0BQd-wH5HEY6vnGefmN1eAL50gY_45JnT6_e2LiMArdmo0g7_vFulHUe8vM4UDMX0V647DmB-CZ2FYpaFD7FhIykXadovOh8vUj_Npq-nOqaOAVCPBolqvCZZccVcCxLJjn-9cDQq7gkDwRTJB3yzu-v1KUxhMErgRnNpIArlriDlzGu_JX71XQXHSVAlAvD2MrDeeQcor41eivtHohySE9OmKfSricy9vVZ17nM_L3_t2Yp-60jvHbg0mrHLp-WhtUfmGFM_XnXPDIxQNJGFlZp6aZQcZRyVGfYDVF7Qcp6a5ME8LYXloh4-dTOWsF4TbFI4AIwkES5TmOAzyEk-iJH2lTBAQbxzI-dQbS5-lxJ53TXQ==&p=6&fvj=1&vjs=3,e4d1995f1e3d6850,2173559485491372,fulltime
Business Analyst,Mphasis,3.8,13 days ago,"New York, NY",NA,Partnering with client and partners to define business needs and elicit business requirements.Strong knowledge (Technical and Business) of Workers Comp…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWvy9gccbNaJaqruogwpEYm5ogPSpTDr35fuwhh0i3zznPoYykYOOzsf0zYlipsQ2vIcLWYSxTtn8kb7mkZtq2x5yE1ykj1v6uH7MSdKs7hALcOzKNb7GLYh9odC5E8xWyf8d-0cMia_jYhD1433Nw5BAz3QzYD60nsB44wmQTYialKxKjfvQHkgErN4-of_kwVNnhwuuhA5p1WTaBkuLWITAcAZQr7D7_nJUQ_pW-sjXPRpsQh_CfG-SCsMCyB04yYkC31HnXxRDAoFmWvO1d5RSj9IFVnDI-wqWdlPlrZxN1GLVNRsIM9mIM4GoWAJ3-6g0MRj6nuspo_5rIg7eS2OBhxJvZebsnkoQDONRG_Juwz0QvHEjnVXpBaJWCsIZFKftl4rWY_p_YGwoVcPif6fBRizgKUP1CkVCiD2cgkm5mFBo1jT-JqS3D_-8hB2Z7QwbRUgtR3wmXakxtZRfz3ta8jXIl-dlq6RskfK28_sE0r61mg3Y1Dg&p=7&fvj=0&vjs=3,869f78e7978bc497,2026521959955385,fulltime
Business Analyst,Mphasis,3.8,13 days ago,"New York, NY",NA,Partnering with client and partners to define business needs and elicit business requirements.Strong knowledge (Technical and Business) of Workers Comp…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWvy9gccbNaJaqruogwpEYm5ogPSpTDr35fuwhh0i3zznPoYykYOOzsf0zYlipsQ2vIcLWYSxTtn8kb7mkZtq2x5yE1ykj1v6uFpG5Oqr-ExiG-E6axGPhjsuiI66VWRzFlQRrjCMwZReC4D0fS0FCfpmtxbwcCIeFrOK_RWbh44DEIe4xvWD7kGXK07GgSxGtrVziFx6lvTQgiYSmxR6TCXw2lHmj2PpVkxYS7Q1YTELET5JK2b6IGVmNWrtaAp74JOzEDmPEF8p7pG5Wv5VikEkDHYwkMQCmsGi551qvLJbcDufgpt3REf0yFlbjx3ity9e2jlEXxzyuGC7Y5mWmz9isCYGEgJ26zY4i-MKVj4bYq3_uqbuEgXnT906ycfrAWwFXV4eECyj7oPa3CihUgTuOhAmXW4u8v84yvbmIyz6d27kHi-fEqtpN4EW5KuK1fePSuKN2OVjuvOh4sZ0MdLcA8GWL_TJxahubjRLHfedAR0FjA_n77r&p=50&fvj=0&vjs=3,869f78e7978bc497,2026521959955385,fulltime
Business Analyst III,"Ellwood Group, Inc.",3.9,30+ days ago,"New Castle, PA 16101",NA,Experience as an application analyst or similar business analyst position in a manufacturing environment.Develop reporting requirements to resolve a variety of…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf1TMZmdlLhmbMTy9vP2-pdo1Hbj3xlJtUfSoHdAOltDuJ1RG1EBX050tBGLyiZAbVdOd29XFe8yxNASi2DH5cOYELbG5niltMcIyaJ9e1vucUkD7hqJhc_m44Lj4G_vdnymbAeF37TV88yCr8p4Yh3pqgfDltgD1NLyaigAyQ8Dzz-1uZn0m3rFQRXn2-BxqkeFVmsj2ZkjWqLmHc9sLonVXklAwiqLhDy4eKLoHNIVqSTEV4atKuxIKapKBGqj2lxczYIJ1B49XxtO1-Sqb3VSD6z55OWBnn3Bo7T3cJZ7DRjC9YQZARfoB_mXb6bFdMoIutV3bZliWVtGXNuj4pag4sh1VHpkY1XAD9Q2FBoQIXb6EVTrXkv5LTdcU1stoC7vATKYsw-aEh17jyqNDIfT8s_oiaVOLBwRpY_IZfnt8GvIRkZ9errtvCXY-9n4nISv-moL5yeeOEwfbe7jjGALx5xJ5jdp1QxmqHJsoP3UKREOCjCJJXbNPOgutKMGtW4U_viehfIQacqn2Fr-lpzAoe0EbO_xM7M1oRw10HWM23CHsNY8692ef-MQme3p1kgHOureHXyptr5YhnNB5FazsrSeg0ZucmiZ33Db3HlDXLZ_EdsZTvv_rdxlCA6VQuwkUzE5e8WH9cRy-CBd1k6pcp5QMlAQTX46TMOj0uzUpC4T0_cq-X8osWP3WwvfItR4wwtfotZs2vt94lk2rLh6IDg9CUEYEzDasSEPkme4nJ2RiJ_qwwLAegdsgOBVpCMy4xYN0bwzRAPEkux9UuvDTm1uhGmUB4YfhQgPT2Bw==&p=51&fvj=0&vjs=3,7d53c53e107e7db9,2997143900223226,fulltime
Strategic Business Analyst,TRANZACT,3.1,30+ days ago,"Fort Lee, NJ 07024","$75,000 - $100,000 a year","The Strategic Business Analyst must have clear understanding of business, functional and technical needs for new implementations.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmvEs89GDjygIsDT0FtjWiil-qnA5TS0Npqc8I6T5HHJq-H8v6LEvanJyZREkaRXP0uD06GpHIfq90pX_cXlfYsnCFUdvSRnW-GevQrSbVJvU7xryqvSuxvnP2sWPJAMA8INpaNMIAuo8X8635speqZSoehiZQmaaS7Yr5Zz3uTiwq_6M63ae3TQyZSbdwIfnzQP3SIFmsJ6A8tMMiyUK8BQwV7ajfzd-PaIC5k8t55DdBQp1WGc5CilBrIEvv4QDeQPkS3WceRSJplh3KhG-X4y8b4Oz3VKOlk1VNkSPVmUcqD7TdtWcgPFrwe_OQaNl2dFLIle_dAA4EdX1lYa8g39-eeV2Z1a07fV5uPnl5FZ0rYQn1gd-bKQ59hkqUnixyo_4bknorW9vyYLKB-d7CC3fMpYSyl4kP9V1wJfE-CfKwDIQARglpVIGdR4ePqo9_oT7S0HD6TY-IvvXBNbGVgWBjVy3ytlLPm-EcXCYZm8My1mot323c&p=52&fvj=1&vjs=3,dbc83a9615c18c69,9613973026691547,fulltime
Business Analyst,PlayMonster LLC,3.7,8 days ago,"Beloit, WI",NA,We are seeking a Business Insights Manager to join a fun group in a casual environment.The Business Insights Manager is responsible for compiling and analyzing…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BMOkvdxHw0j-Bo81l-OdQC3oC3flPvU0AlphxvSv_XFhZ8oPZzIOkNHBykKycLgChh2piHRNJbMO1ExE3NT1DUev3zUojwWrHSTVblnYvABVTnHWeDKkOxvvDJC0BQd-wH5HEY6vnGefmN1eAL50gY_45JnT6_e2LiMArdmo0g7_vFulHUe8vMrfNDFYscIfK13dXR4iVh69TgWvLKLtup9OBdwygkeRC-6V4L_Z5XZy0JpF3xqRU6vKzfzaChau9w1wO6OcUpIl6ORfnIGepOC-hw5-riAANiGYTu9SbLFYL5jtBZo_k_bP_94VtMorRjy8O27WMFgJp_DM5yuVWB5MICGrCmgzs88XxPBQ2YLKU82ObnGPuyjNKYZPRtxQeJqrkVGIWOMJqsxZ0gnWE_ly5KxmO928OpMyBdoHFWim-JLwfavkwGxP-g6p0kOi2hULDIR5BLNG9v_wsIdIcJPv-V0yz8_8OsUYf8hkmGWg==&p=53&fvj=1&vjs=3,e4d1995f1e3d6850,2173559485491372,fulltime
Business Analyst/Developer,Freedman Healthcare,NA,30+ days ago,"Newton, MA 02458",NA,"Understand customer requirements and business objectives.Proficiency with business intelligence/data visualization tools such as Tableau, Cognos, Power BI, etc…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNyiWebK51lcVWZs7GjP7jHucoHfZcHYlNiGVRjugySxG7xnG1BCjuzAkPf6LI94G4m7A77VB4cgZ615AGvBeXGYAwrawxuIHNMGnfoBg2aZ3qcxvy3WByWPdC0XMswhsr1zkMp873whSDVJV5-5rmbZEvw-hyfbEwmfhLKp6ZLP6NxSzOiDCW-oWhOx-Hcf1ofzLQyRP2HaDroHBy6F1I8XgancyneJBTrC9sSD8EKHWFLcA2CQiq7eIxxPc1PL4EBOynZRUUT68vxamAWPtz9RW1rOpmpKfgK4NRhUMfEzfmxCRKwa8jlk0Ph3CFGhkcb0SkDDzdD2oBKIiqCq8TSVmwEb50U5DG1OhyEWg8Zgkj9AOR5gYss8GH2ris9mbjdDhHsNT6qrij9cCbfw2eZw==&p=54&fvj=0&vjs=3,2cdbb7148b1c4330,2668704198920249,fulltime
Business Analyst,"Think Tank, inc.",NA,Today,"Germantown, MD",NA,"This requirement is for a proven, experienced Business Analyst.Hands on experience executing assignments as an experienced Business Analyst.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CHwCKELdqJmwFjiLmTHDuCBf1ntjYZXAGDKH5iKXKlE64xqoj6Aerpj2U0eMkrJtf_M4hGMYagY45gHjzLvM2iWFBxhAVF_ceJ59cbzT8JZlh07mX9kFPsUvTDt1P9CzOaV9NN8oiBTXo5588lbmA3xvSra4A_TRtY-PsNc-4V3_iPlBNNpqQ4LqUZllh8-diTA2o_nWhN4zwqQpCkYIm40Rdndk8Pwl-O_xNZ2cMXKcwHjSr_sETPXFxM31VfxXgxLByMlBkbWkSvFLKlj6eytL00lpGp4wulxyRgs_OnlQACgE-l3xBRZrIYfzsAbquAvO1r1Dj_7fboQXhEANkCfG8yHQRmYvuIFGkLrib-4UsRc5SRoQ-a0iMOi8V2gfnfonAQNAv3dLsywGsv8yMrfQx0W8qwA98scIP9UozR-rezRNbQqGMnx2fXfqCw0LaRjf2aYjtu8mLx__aCn5LPuvltxuI965M=&p=55&fvj=1&vjs=3,ddf563f489b00a63,6475607177036707,fulltime
Business Analyst/Software Eng,Agama Solutions,3.8,Today,"Charlotte, NC",$28 - $35 an hour,"Test and verify that solutions will meet the business requirements.Work with clients and end users to gather, understand, and define business requirements.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXgojf1lNM58UcKq0tPwfQLw1dk14B_51_qqxBe8EznSoLH076BH0PX5yGVAaaAZA4usS_lYpXodDQUFo5c6qE5vgHqilKk4Sb3CTbj5zgM0myNRHn-uSSCax8Ocy_eCMmWTu25jlvD1ZYg5l7QLOEFeM0Jl8dST1IF6PBApFtbDPHxmQsKCn9g1TlAvYx-9JUqffAYslUAOk6NwIjFzKbJCiiV6LxKCUqZ8jmfMekAs9kR_olh-IkS-N3dPCaEnAw-t3-Pj88qhwIxys97qym-Ac1dWR1x5NcqLVvH4ViGX7p3lWdzy_cFSH9QYjEuyjwOUcEEmDj3MqXbafpnQc52a_xLcoqgnC9bSuw6MDjmZtXpTcet7OOmdnRoUyB_M3h4KdS91sj_M0LJQb7Wi_9x4chPs6JJWuwzwDdFGoLTDvYUoGc_L_4n6rGtgra2JSmC9yzaF4ibjjZjY4kQIoCaITrkiNMO7yL2VgIpHpHEg==&p=56&fvj=1&vjs=3,3f108b5eed177584,2868202745335789,fulltime
