title,company,empn_rate,posted_time,location,salary,preview,link,job_key,empn_id,job_type
Summer Research Deep Learning in Dynamic Scenes Intern,MIT Lincoln Laboratory,4.2,30+ days ago,"Lexington, MA",NA,"Machine learning, deep learning, artificial intelligence.The internship includes the opportunity to develop and test novel techniques for such challenges on…",http://www.indeed.com/rc/clk?jk=23eb438c51d09d75&fccid=a015205ad138ca75&vjs=3,23eb438c51d09d75,NA,internship
Computer Vision with Limited Training Data Internship,Siemens,4.0,30+ days ago,"Princeton, NJ 08540",NA,"Vision Technologies and Solutions Research Group, is leading multiple projects as part of the Defense Advanced Research Projects Agency (DARPA) Physics of AI…",http://www.indeed.com/rc/clk?jk=e7a68fa6296a7bad&fccid=3b89b9ec324f96c8&vjs=3,e7a68fa6296a7bad,NA,internship
Data Scientist Intern,Hewlett Packard Enterprise,3.7,30+ days ago,"San Jose, CA",NA,"R or scala programming, SQL experience.Use advanced machine learning techniques to predict or alert in case of failures, and recommend actions that can…",http://www.indeed.com/rc/clk?jk=42989b1a902a1ed1&fccid=216eb700022de6f6&vjs=3,42989b1a902a1ed1,NA,internship
Intern- Data Scientist,Vertiv Co.,3.7,30+ days ago,"Westerville, OH",NA,"Refine machine data from our internal databases.Extract Data from SQL systems.Sep 24, 2019, 10:39:04 AM.Vertiv, a global leader in network power solutions,…",http://www.indeed.com/rc/clk?jk=46ed5e96b7e17e66&fccid=477f42bf51f254ef&vjs=3,46ed5e96b7e17e66,NA,internship
"Intern, Data Science - Irvine, CA (Summer 2020)",CalAmp,3.1,30+ days ago,"Irvine, CA",NA,"Work in an Agile, collaborative environment, partnering with other scientists, engineers, and database administrators of all backgrounds and disciplines to…",http://www.indeed.com/rc/clk?jk=9887198277b281bf&fccid=124427438214bf2c&vjs=3,9887198277b281bf,NA,internship
Data Science Intern,Ecolab,3.5,30+ days ago,"Naperville, IL 60540",NA,Work closely with data scientists and analysts to design and develop data mining and machine learning algorithms to solve the real problems.,http://www.indeed.com/rc/clk?jk=3c1875522d5d551c&fccid=b8df555617879658&vjs=3,3c1875522d5d551c,NA,internship
"Research Internship - Summer 2020 (NLP, Computer Vision, or...",Dataminr,4.2,30+ days ago,"New York, NY 10261",NA,"NLP, HCI, Machine Learning/Deep Learning, Computer Vision, Complex Networks.Work closely with a diverse, interdisciplinary team on a specific project to be…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE4gNaYmusqPNvKBEbN5RNuq5OCWZZ8aBrnBvtzcpPvzsy3hlO5gtfVFMobqut4MPAs8bvYseHjcbQHkUCR6qosg7srDH5sbaa_hcXUBrfEjt7pGk_Ewvgs-kKwhue9hK9BP4WsTs8FN-neqMNM_mr9A-mFG5Daw7-Gk9Oz22IEGDzCCioiDsJefaIHbCsXrpEys55fHMI79_cSPdpnkM-tTM4enuhdiRVtsVFYa-sxhig-NslAIt1To1qQJ2PyT2Q75JK-16gKXtagYXt5epjWiH04eGaYRS0ldq08XWs-KZzIAHM-55MAqmXD_uIsdpqdK71LUmXZXVTtkhQDqF_DIsaJcGUnbMc&p=52&fvj=0&vjs=3,fc6baf43997bd119,4972874631828035,internship
"Internship - Statistical Programming Intern (Summer Session,...",Acumen,4.1,10 days ago,"San Francisco, CA",NA,"Use statistical programming languages, such as SAS, STATA, and R, to perform econometric and statistical analyses of health care policy.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpEQM93zpncoe7FKpRbOR5qlczYfSsy0Rgg_4DDOB-CCZJHQF_6wd5QOlZ1BsDMVWOLocSHYMkQzEo2HOPmObjjLqQY4Zn9242HDpSmomf5rxX2HjryxkIUD7Tqs3nU1SOupgLcaAKtL-HSKLjQIUtlR9iFnklD85e3Q4mxXmn9J00CVLC3OTwDJbDbTCpz6tv36Ye4SQzUBuVC2OB4nlRpKWGZsU4F2Kd5oTbgvLKQ2NjFL0TVVK3eov4onrzhMWiUpX_Ca0Vm0mq5mKCbSZERaOojcsl3Y5IgNL5GPH7JglhvLLUxpt47SgZ0-2W5rJldYtLBb7ItOdubaqVTbQ8JGvPDvXrnBEuu&p=53&fvj=0&vjs=3,9104224716d615fd,4972874631828035,internship
"Internship - Statistical Programming Intern (Summer Session,...",Acumen,4.1,10 days ago,"Washington, DC 20022",NA,"Use statistical programming languages, such as SAS, STATA, and R, to perform econometric and statistical analyses of health care policy.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpEOIdqgnFoZ6Gv6aoJV1Wzogwf7CaudjDL9hR-3qF0ODHgidAaYmtShhyL3ObhwY7AzOnxiXzLo7VQlOXxKqkh0acaGK9rF_0JAqvHQIYCoXjewTDfOJjpSLQjDipC_nd3xY8pGT4_EJa2IoqVeLWgr3RDZqLp7kHBw60826oDzJS6O5lRkMpSRwaRgKY--jLLBLp9Kj5xumr-JqkfMUmk9nZ9LtdihhHEbtT2PAlW1ppM2lvOqtOazQXCwCIe_Oi-GjmVTVg3M1Ss1mZkjVO3RXc6uazUSo784DzONh-DCDZmy8QLlOHGgUvv-xPg4EtwV96M_Mu9AxFFHbeZRZNSYIJ8K8m9T6dc-FM-t8HQhKE=&p=54&fvj=0&vjs=3,ff0ff2ddf15c9c99,4972874631828035,internship
Software Engineer-Data Science PHD (Intern)-United States Du...,Cisco Systems,4.1,30+ days ago,"Austin, TX 78716",NA,Please use the link below for details about the position.,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B2LP6KtwgLMWcIJbzQK4y118hUYa2NHT0ELzb4aR6nDrO9_32R0Ltax0s-kX1YxTT0kF8p-mDS5rtvXNnDxKbDqSBVbhoX8Y4uunwRMSAQLxB7HbJSbqfuDb1Z_DXe-R_5XSRh4oA3xLkgMcTMxrs8MF-87B51CHI5JJvjB6Z1c0I9PJ-HGxJSIGE6PvKP4bJZqzZY-qu4kK1sYM96B2XG-ECkDapALvYkEG5u3R3XiQEg_Kd0DDD2I2kkVL5YyATwml5gP8m0r9pdwl-TbJAJMw0n8jKQpHDQ1Q4bZ7tgNqqRBLxcbJnA5f_GsI7sZ6kQqvUejNmyK9P8VyQKJPUDEn1hlgFzWifCPitEwVMpED1WUQDzfbX433tWZC8bIg25fDzV2DREeiniuijE4M79&p=0&fvj=0&vjs=3,33dc6dcffdd60c04,3565145538192372,internship
Data Science Intern,NICE inContact,2.9,29 days ago,"Salt Lake City, UT",NA,"As our Data Science intern, you’ll wrangle data to support research and development projects as part of NICE inContact's analytics platform.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpEOIdqgnFoZ6EWdvbiYbsFcwWFxce6fWxlzLEHo-JARm1WRB2Z90osqTGb4RUPTiCtQe5s7hivKpUGeJ5H0zNXsIRdnBdP0eCJ_NH1THVWWRmIlp8a7gN8qpNVBlk9jnuw5rhogY0QCst1LsTlWBmtVK-1hCgX8v6aedpsvLoz2p0JybtjAp5J0Fg09fZPIalaalBSuwbo-OEawmW8ZuZ7LnOHz2I2eavSo0mir79ZTwsu04rxP8iNUGGXK6GPEv-kGEXl64xRwBsoVUxP6r4HHWKFxeJahCRh-K14ziI1GHQxp3NQPEbk2_7q5QIX_BS5p_RrwOPARfA5Nr4FsRk-_zoZ2KpipXCB&p=1&fvj=0&vjs=3,c17e8fbf78f3de5e,4972874631828035,internship
"Research Internship - Spring 2020 (NLP, Computer Vision, or...",Dataminr,4.2,30+ days ago,"New York, NY 10261",NA,"NLP, HCI, Machine Learning/Deep Learning, Computer Vision, Complex Networks.Work closely with a diverse, interdisciplinary team on a specific project to be…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE4gNaYmusqPPfUUh4AQFGvVvnXL1RxvROX0fpkO-piUnB3eB6VniidGfk1D72LBJjUheMWDmFPYWrMbx_ibMQ3fTh-DFedmhey5abKiUaPpzTI1WS_ozrALow4pDfhktS_288QpVsTOUh7G24DzwsIzcelodvGQsQ0Q9lqV_3s5zHDIJHsi8jo37Kwt_ClQw0snB7HM34DPYhn6k0ulAdsOZL8HoPtIE6qWsd45f4D3rQwOc2Nap2DmBXfLnxu_EoInI8kcL5KXnmz4kwHz-vOWtamESsEuUpThN9wwUSb3qMv4ErHDKTAC-aBnNwVW4xZcO1lJD3HmImSFAZ3XkKed6lcR-zKGJA&p=2&fvj=0&vjs=3,ae24dcf12d81aa81,4972874631828035,internship
"Internship - Statistical Programming Intern (Summer Session,...",Acumen,4.1,10 days ago,"Washington, DC 20022",NA,"Use statistical programming languages, such as SAS, STATA, and R, to perform econometric and statistical analyses of health care policy.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpEOIdqgnFoZ6Gv6aoJV1Wzogwf7CaudjDL9hR-3qF0ODHgidAaYmtShhyL3ObhwY7AzOnxiXzLo7VQlOXxKqkh0acaGK9rF_0J9UygZTA0p56cvBvhdDrzz_LwmUZ2GtW5ewNaBe_-UBTwXKmKFmXMwawxEtfZbGLMvd_kzxt8HEytBFBHPedFmz96_v1HKmbTnIzhtdKwQUYXCM6VV6FEOzivvMeTUAHqh_n7XarkxHQshhk3on9Qc-QnJa3unJXqfiQ6xybzRqgTwQwGBXrbLWsun2XXrw380TFp7ZelUQDnBtvzo47ae5D_u18zaCSkya-HlJ8v4JFT05qKTwfhgWLY9ndxYWmVyXqoLrBlckc=&p=3&fvj=0&vjs=3,ff0ff2ddf15c9c99,4972874631828035,internship
"Internship - Statistical Programming Intern (Summer Session,...",Acumen,4.1,10 days ago,"San Francisco, CA",NA,"Use statistical programming languages, such as SAS, STATA, and R, to perform econometric and statistical analyses of health care policy.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpEQM93zpncoe7FKpRbOR5qlczYfSsy0Rgg_4DDOB-CCZJHQF_6wd5QOlZ1BsDMVWOLocSHYMkQzEo2HOPmObjjLqQY4Zn9242HG-yemFBkXYctXiJaEmoUjNnaNu2gbBydsXaVpKrSxSZIq4RANSw_NWCq0NCYfZrkHYZQbbAz16jKp0WaKHXUZkeJyAJM4EEFtmGZPOU09BQyEsa-_K9ZtGsEBh_Zk1v_iF7JHeMrwHNqOvGWG5b73CmJYtpI_NBBy2ApssuVBg6oN0JPzrsggbNtp7vabYWbJon7MQpz_ftPbJA4TF66YURo7yOJMOrWwElOPKh7bQxwUlrnxbdIeR7A52BmRTMW&p=4&fvj=0&vjs=3,9104224716d615fd,4972874631828035,internship
Spring Data Science Intern,Øptimus Consulting,NA,30+ days ago,"Alexandria, VA 22314 (Southwest Quadrant area)",NA,"Having courses or experience in machine learning, data mining, regression, generalized linear models, experimental design, and/or GIS is especially desired!",http://www.indeed.com/rc/clk?jk=add19b107c6f8edb&fccid=ea4b9d43d2edf4b3&vjs=3,add19b107c6f8edb,NA,internship
Data science Internship,KLA-Tencor,4.0,30+ days ago,"Ann Arbor, MI",NA,Working knowledge of data presentation and analytics visualization.The successful candidate will work with a team of engineers to establish and improve tools…,http://www.indeed.com/rc/clk?jk=014cfef08e266a9b&fccid=c8fc142c28286059&vjs=3,014cfef08e266a9b,NA,internship
Data Science Intern,Ecolab,3.5,30+ days ago,"Naperville, IL 60540",NA,Work closely with data scientists and analysts to design and develop data mining and machine learning algorithms to solve the real problems.,http://www.indeed.com/rc/clk?jk=3c1875522d5d551c&fccid=b8df555617879658&vjs=3,3c1875522d5d551c,NA,internship
Internship - Natural Language Processing,Amadeus IT Group SA,4.1,30+ days ago,"Boston, MA",NA,Strong background in machine learning with domain knowledge and experience in the following areas:The internship will occur in the scope of an innovative…,http://www.indeed.com/rc/clk?jk=a5ff44c4969b520a&fccid=ffc4c94689585496&vjs=3,a5ff44c4969b520a,NA,internship
Statistics Intern,After Inc.,NA,30+ days ago,"Norwalk, CT",NA,"R programming and ability to use R statistical, reporting and database packages to deal with various analytical and data processing tasks.",http://www.indeed.com/rc/clk?jk=ec7192e88634ddbb&fccid=6f98596c34b2e0f4&vjs=3,ec7192e88634ddbb,NA,internship
"Intern, Data Science - Irvine, CA (Summer 2020)",CalAmp,3.1,30+ days ago,"Irvine, CA",NA,"Work in an Agile, collaborative environment, partnering with other scientists, engineers, and database administrators of all backgrounds and disciplines to…",http://www.indeed.com/rc/clk?jk=9887198277b281bf&fccid=124427438214bf2c&vjs=3,9887198277b281bf,NA,internship
Data Science Intern - Game Franchise Analytics,Blizzard Entertainment,4.0,30+ days ago,"Irvine, CA 92623",NA,Interns will follow the full end-to-end project model used by data scientists at Blizzard and have the opportunity to share their results with game and product…,http://www.indeed.com/rc/clk?jk=bdd7c9d0e71dea04&fccid=645d83ee4cbe1d25&vjs=3,bdd7c9d0e71dea04,NA,internship
"Applied Data Science, Political Internship",Civis Analytics,2.8,30+ days ago,"Chicago, IL",NA,"Fall 2020 or Spring 2021 graduate pursuing an undergraduate or graduate degree in social science, mathematics, statistics, or a similarly analytical subject.",http://www.indeed.com/rc/clk?jk=da0afea3458edcf9&fccid=85806092f576a90e&vjs=3,da0afea3458edcf9,NA,internship
Computer Science Data Engineer Intern,KLA-Tencor,4.0,30+ days ago,"Ann Arbor, MI",NA,"Basic understanding of statistics, data visualization, analytics, and machine learning.Understand the data currently available in the data system, and what…",http://www.indeed.com/rc/clk?jk=c4b45030d4f4d745&fccid=c8fc142c28286059&vjs=3,c4b45030d4f4d745,NA,internship
"Research Internship - Summer 2020 (NLP, Computer Vision, or...",Dataminr,4.2,30+ days ago,"New York, NY",NA,"NLP, HCI, Machine Learning/Deep Learning, Computer Vision, Complex Networks.Work closely with a diverse, interdisciplinary team on a specific project to be…",http://www.indeed.com/rc/clk?jk=2221699b0e40d61a&fccid=181ae1a6390e21b5&vjs=3,2221699b0e40d61a,NA,internship
Data Scientist Intern - Pricing Strategy and Analytics,HP,4.0,30+ days ago,"San Diego, CA",NA,"Collaborates with peers, junior engineers, data scientists and project team.Experience building and interpreting machine learning models on real business data.",http://www.indeed.com/rc/clk?jk=6529272a2a3f4c1c&fccid=1b866506aec22461&vjs=3,6529272a2a3f4c1c,NA,internship
"Data Scientist Intern, Analytics (PhD)",Facebook,4.2,30+ days ago,"New York, NY 10017 (Midtown area)",NA,Work closely with a Product Manager and Engineering team to proactively create rule and manage decisions.Candidates will help own analytics for a particular…,http://www.indeed.com/rc/clk?jk=aad2635f5a2f0550&fccid=1639254ea84748b5&vjs=3,aad2635f5a2f0550,NA,internship
"Internship Data Scientist, Product Analytics",Criteo,4.0,30+ days ago,"New York, NY 10011 (Chelsea area)",NA,"The Data Science - Product Analytics team uses cutting edge technology, advanced statistics and machine learning to understand the most complex business…",http://www.indeed.com/rc/clk?jk=dca0f8f299d73d07&fccid=d3ee4a7355a0fb60&vjs=3,dca0f8f299d73d07,NA,internship
"Internship Data Scientist, Product Analytics, Analytics",Criteo,4.0,30+ days ago,"New York, NY 10011 (Chelsea area)",NA,"The Data Science - Product Analytics team uses cutting edge technology, advanced statistics and machine learning to understand the most complex business…",http://www.indeed.com/rc/clk?jk=cbe13388b6403e96&fccid=d3ee4a7355a0fb60&vjs=3,cbe13388b6403e96,NA,internship
Data Scientist (Machine Learning) Intern,KAYAK,4.7,30+ days ago,"Boston, MA",NA,Develop machine learning and deep learning models for computer vision and natural language processing tasks.Experience with a wide variety of Machine learning…,http://www.indeed.com/rc/clk?jk=48905e5ccd89670c&fccid=3fc1e7f5af93d293&vjs=3,48905e5ccd89670c,NA,internship
A.I. Data Labeling Team Intern,Sighthound,NA,30+ days ago,"Winter Park, FL 32789",$10 an hour,"DATA LABELING TEAM MEMBER NEEDED - $ PAID $*.We are offering just that, working only 20 hours per week!High degree of accuracy, diligence, & patience.",http://www.indeed.com/company/Sighthound/jobs/Data-Labeling-Team-Intern-c199d9d438fe3783?fccid=f2f10112ede0f809&vjs=3,c199d9d438fe3783,NA,internship
Analyst Intern - Data Science & Solutions,Oklahoma City Thunder,4.3,30+ days ago,"Edmond, OK 73013",NA,"Some experience with technical tools for analysis — Python (with Pandas, etc.), R, SQL, etc.;As an Analyst Intern in Data Science & Solutions, your work is…",http://www.indeed.com/rc/clk?jk=cc6005a0d4b931dd&fccid=ae01f05d96d41784&vjs=3,cc6005a0d4b931dd,NA,internship
2020 Summer Internship - Data Science,Domino's,3.6,30+ days ago,"Ann Arbor, MI 48106",NA,The Strategy & Insights team has been a key contributor to driving Domino’s industry-leading sales growth by pairing strategic thought leadership with the…,http://www.indeed.com/rc/clk?jk=6b375e418434b8e3&fccid=788a7fd79eec1d60&vjs=3,6b375e418434b8e3,NA,internship
Software Engineer Intern - Data Science & Solutions,Oklahoma City Thunder,4.3,30+ days ago,"Edmond, OK 73013",NA,"Manage, implement, and maintain data systems and applications related to team and player performance, medical and physical performance, player identification…",http://www.indeed.com/rc/clk?jk=39068390c7bb470f&fccid=ae01f05d96d41784&vjs=3,39068390c7bb470f,NA,internship
"Intern, Data Science (Summer 2020)",Ticketmaster,3.9,30+ days ago,"Hollywood, CA 90028",NA,"SQL, Kafka, Java, Python, Snowflake/Redshift.Ticketmaster recruitment policies are designed to place the most highly qualified persons available in a timely…",http://www.indeed.com/rc/clk?jk=6eecb3d1932cd55e&fccid=31696df7c99497fd&vjs=3,6eecb3d1932cd55e,NA,internship
Intern- Computer Vision,Micron,3.8,30+ days ago,"Manassas, VA",NA,"Our solutions are purpose built to use the value of data to unlock financial insights, accelerate scientific break throughs and improve communication around the…",http://www.indeed.com/rc/clk?jk=ef98a2b27880b966&fccid=be240c643a8631c5&vjs=3,ef98a2b27880b966,NA,internship
Deep Learning Computer Vision Researcher/ Scientist Intern,"Samsung Semiconductor, Inc.",4.0,30+ days ago,"San Diego, CA 92121",NA,"Develop machine learning and deep learning algorithms.Expertise in signal processing, computer vision, image processing, deep learning, and/or machine learning…",http://www.indeed.com/rc/clk?jk=2fdb4a347a05c979&fccid=da3c7fed78dd1607&vjs=3,2fdb4a347a05c979,NA,internship
Artificial Intelligence Intern,Tractor Supply Company,3.5,30+ days ago,"Brentwood, TN 37027",NA,Research or work experience applying machine learning to large data sets.Analytics Project utilizing data from stores and website.,http://www.indeed.com/rc/clk?jk=4f9e3676b2e5e4c8&fccid=11196309d222f1c1&vjs=3,4f9e3676b2e5e4c8,NA,internship
Computer Vision Co-op,Kulicke and Soffa,3.7,30+ days ago,"Fort Washington, PA 19034",NA,"Knowledge of computer vision and machine learning algorithms and techniques.As one of the team members in Computer Vision group, the co-op will work closely…",http://www.indeed.com/rc/clk?jk=70f849bbdb08e222&fccid=9c744b1656bd2f31&vjs=3,70f849bbdb08e222,NA,internship
Summer Research Program Intern-Machine Learning,MIT Lincoln Laboratory,4.2,30+ days ago,"Lexington, MA",NA,Experience applying machine learning and/or computer vision techniques.Selected candidate will be subject to a pre-employment background investigation and must…,http://www.indeed.com/rc/clk?jk=c2070e8cd6389c04&fccid=a015205ad138ca75&vjs=3,c2070e8cd6389c04,NA,internship
Machine Learning for Audio Analytics Intern,Bosch Group,4.1,30+ days ago,"Sunnyvale, CA 94085",NA,Hands-on experience of deep learning technologies and familiar with state-of-the-art deep learning toolkits.Good communication and team-working skills.,http://www.indeed.com/rc/clk?jk=98870ccec74bd47e&fccid=a2faf1301ac6ad4b&vjs=3,98870ccec74bd47e,NA,internship
Intern Industrial Statistician,Corning,3.9,30+ days ago,"Corning, NY 14830",NA,"The intern will work with experienced statisticians on cross discipline project teams to support internal R, D, & E projects currently underway in the…",http://www.indeed.com/rc/clk?jk=c141f7ea9931a8ac&fccid=31bebfb78bc1f0f1&vjs=3,c141f7ea9931a8ac,NA,internship
"Research Intern, Applied Research - Natural Language Process...",Facebook,4.2,30+ days ago,"Seattle, WA 98101 (Downtown area)",NA,"Develop novel and accurate NLP algorithms and systems, leveraging deep learning and machine learning on big data resources.",http://www.indeed.com/rc/clk?jk=34c5fab28fa50122&fccid=1639254ea84748b5&vjs=3,34c5fab28fa50122,NA,internship
AI/Machine Learning Software Engineer Intern,KLA-Tencor,4.0,30+ days ago,"Ann Arbor, MI",NA,"Experience in applying AI, machine learning technique and SQL database techniques.Our technical learning organization is looking for highly motivated and…",http://www.indeed.com/rc/clk?jk=324b861225b27fba&fccid=c8fc142c28286059&vjs=3,324b861225b27fba,NA,internship
"Computer Vision Research Intern, Interaction Tracking (PhD)",Facebook,4.2,30+ days ago,"Redmond, WA",NA,"Design and fast evaluation of deep neural networks.Join a full-stack team working on computer vision, machine learning, real-time state estimation, geometric…",http://www.indeed.com/rc/clk?jk=6b619a3b6500cc8e&fccid=1639254ea84748b5&vjs=3,6b619a3b6500cc8e,NA,internship
Computer Vision Algorithm Design Engineer Intern,"Samsung Semiconductor, Inc.",4.0,30+ days ago,"San Diego, CA 92121",NA,"Produce key intellectual property and research papers in the area of computer vision, computational photography, image/video signal processing, and deep…",http://www.indeed.com/rc/clk?jk=2ef4f8d6e777aaa0&fccid=da3c7fed78dd1607&vjs=3,2ef4f8d6e777aaa0,NA,internship
"Software Engineer Intern, Machine Learning (Summer 2020)",Lyft,3.5,30+ days ago,"San Francisco, CA",NA,"Partner with Product Managers, Data Scientists, and fellow ML Engineers to frame Machine Learning problems within the business context.20% off all Lyft rides.",http://www.indeed.com/rc/clk?jk=f37a521270d5d5ec&fccid=7dcf8477ac404a55&vjs=3,f37a521270d5d5ec,NA,internship
Interns@swissre 2020 - Data Scientist Intern,Swiss Re,4.0,30+ days ago,"Armonk, NY 10504",NA,You will gain exposure to a project that is leveraging cutting edge technology that applies Big Data and Machine Learning to solve new and emerging problems for…,http://www.indeed.com/rc/clk?jk=053dbde18ba82bee&fccid=ce527f971de2a93a&vjs=3,053dbde18ba82bee,NA,internship
2020 Citizen Data Scientist Internship,FCA,4.0,30+ days ago,"Detroit, MI 48226 (Downtown area)",NA,"For example, R, Python, SQL, Java, C++, etc.The student selected for the Citizen Data Scientist Internship will gain experience in requirement gathering,…",http://www.indeed.com/rc/clk?jk=b19e9d19e3d27174&fccid=347529ce49ee92b3&vjs=3,b19e9d19e3d27174,NA,internship
2020 Intern - Data Scientist Intern/Coop (EO&S),IBM,3.9,30+ days ago,"Research Triangle Park, NC",NA,"Awareness of the value in using consistent processes and policies an understanding and proficiency in technical areas such as basic programming (Python, Java,…",http://www.indeed.com/rc/clk?jk=c66955311c3344f6&fccid=de71a49b535e21cb&vjs=3,c66955311c3344f6,NA,internship
Data Scientist/ Statistician Intern (BS/MS Students),Lubrizol Corporation,3.9,30+ days ago,"Wickliffe, OH 44092",NA,"Enrolled in a Bachelor/Masters program such as statistics, data analytics, machine learning.Create predictive models by mining complex data for critical…",http://www.indeed.com/rc/clk?jk=33b0e1425f209d6a&fccid=a6ecb44bea23e5cd&vjs=3,33b0e1425f209d6a,NA,internship
Data Scientist/ Statistican Intern (PhD Level),Lubrizol Corporation,3.9,30+ days ago,"Wickliffe, OH 44092",NA,"Enrolled in PhD program such as statistics, data analytics, machine learning.Create predictive models by mining complex data for critical formulating or…",http://www.indeed.com/rc/clk?jk=ad9e440d983349fc&fccid=a6ecb44bea23e5cd&vjs=3,ad9e440d983349fc,NA,internship
ML/Data Science Intern (Summer 2020),Splunk,4.1,30+ days ago,"San Francisco, CA",NA,"Strong interest in state-of-art Machine Learning techniques.Hands-on experience in Machine Learning techniques, such as logistic regression, naïve Bayes, SVM,…",http://www.indeed.com/rc/clk?jk=9042480af958a610&fccid=aef928e89977f7f0&vjs=3,9042480af958a610,NA,internship
Beyonders 2020 Summer Program - Data Science,Beyond Limits,3.6,30+ days ago,"Glendale, CA",NA,"Data science, artificial intelligence, cognitive computing, machine learning, Knowledge engineering, or natural language processing.",http://www.indeed.com/rc/clk?jk=f664f8b4fe53f808&fccid=46b1aa6b464bae94&vjs=3,f664f8b4fe53f808,NA,internship
Intern- Global Quality (GQ) Data Science,Micron,3.8,30+ days ago,"Boise, ID",NA,"Signal processing, image analytics, probability models, machine learning, statistical learning, computer programming, data engineering, pattern recognition and…",http://www.indeed.com/rc/clk?jk=eb8da20d8a130fd4&fccid=be240c643a8631c5&vjs=3,eb8da20d8a130fd4,NA,internship
Applied Data Science Internship,Civis Analytics,2.8,30+ days ago,"Chicago, IL",NA,Civis Analytics is looking for Applied Data Science interns to join our ADS practice in Chicago or DC and help us solve some of the most challenging and…,http://www.indeed.com/rc/clk?jk=6182ba98969179a7&fccid=85806092f576a90e&vjs=3,6182ba98969179a7,NA,internship
"Software Engineer Intern, Machine Learning (PhD)",Facebook,4.2,30+ days ago,"New York, NY 10017 (Midtown area)",NA,"Experience building systems based on machine learning and/or deep learning methods.Machine Learning, Computer Vision, AR/VR, Speech Recognition, Natural…",http://www.indeed.com/rc/clk?jk=1d2e56a586ed6473&fccid=1639254ea84748b5&vjs=3,1d2e56a586ed6473,NA,internship
Machine Learning Application Intern- Audio Analytics,Bosch Group,4.1,30+ days ago,"Pittsburgh, PA 15222 (Strip District area)",NA,Our team is developing novel signal processing and machine learning algorithms for analyzing the audio patterns generated by various physical processes around…,http://www.indeed.com/rc/clk?jk=55aea54ed85f3132&fccid=a2faf1301ac6ad4b&vjs=3,55aea54ed85f3132,NA,internship
"Research Intern, Applied Research - Core Machine Learning",Facebook,4.2,30+ days ago,"New York, NY 10017 (Midtown area)",NA,"Experience building systems based on machine learning, reinforcement learning and/or deep learning methods.Contribute research that can be applied to Facebook…",http://www.indeed.com/rc/clk?jk=08a9d27919784d96&fccid=1639254ea84748b5&vjs=3,08a9d27919784d96,NA,internship
Machine Learning Engineer Intern,UnifyID,NA,30+ days ago,"Redwood City, CA",NA,"UnifyID has created the next generation of user authentication that combines behavioral biometrics from smartphones, machine learning modeling, and enterprise…",http://www.indeed.com/rc/clk?jk=097e72760e26dc06&fccid=3474bed27ac89b0a&vjs=3,097e72760e26dc06,NA,internship
"2020 Intern - Junior Data Scientist Intern, Chief Analytics...",IBM,3.9,30+ days ago,"Armonk, NY 10504",NA,"Experience with Python, R, SQL, or another programming language.Familiarity with machine learning and/or natural language processing.",http://www.indeed.com/rc/clk?jk=3bfc1581188b5b6f&fccid=de71a49b535e21cb&vjs=3,3bfc1581188b5b6f,NA,internship
"2020 Intern - Data Scientist Intern, Chief Analytics Office",IBM,3.9,30+ days ago,"Armonk, NY 10504",NA,"You will work alongside consultants, managers, and data scientists to enhance business performance through analytics and data science focused initiatives.",http://www.indeed.com/rc/clk?jk=42dca4aa43f6f45c&fccid=de71a49b535e21cb&vjs=3,42dca4aa43f6f45c,NA,internship
Data Scientist Intern,Sony Interactive Entertainment PlayStation,3.8,30+ days ago,"San Diego, CA",NA,A deep understanding of data concepts.Support WWS QA Business Analyst with Project Analysis.Interest in data visualization to tell a story.,http://www.indeed.com/rc/clk?jk=2586022bd1e58e4e&fccid=750bb2e27e97e3c1&vjs=3,2586022bd1e58e4e,NA,internship
Data Science Internship (Undergraduate),CVS Health,3.4,30+ days ago,"New York, NY",NA,"We use advanced analytics tools, modeling and machine learning to generate insights by leveraging data within a cutting-edge petabyte-scale Hadoop environment.",http://www.indeed.com/rc/clk?jk=6a131e138284902b&fccid=be3b11aa573faee7&vjs=3,6a131e138284902b,NA,internship
